Player,Position,Draft_Year,Draft_Round,Draft_Pick,Age_when_Drafted,Team,From,To,NFL_Years_Played,Hall_of_Fame_Inductee,All_Pro_First_Team_Selections,Pro_Bowl_Selections,Years_as_NFL_Starter,CarAV,College_Games,College_Games_Started,Rushing_Attempts,Rushing_Yards,Rushing_Touchdowns,Receptions,Receiving _Yards,Receiving_Touchdowns,College_University
Jerome_Heavens,RB,1979,9,230,,CHI,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Notre_Dame
Gordy_Sprattler,RB,1979,9,232,,NYJ,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North_Dakota_St
Ezra_Tate,RB,1979,9,240,,SEA,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mississippi_Col
Rich_Ellender,RB,1979,9,243,22,HOU,1979,1979,1,0,0,0,0,0,13,0,0,0,0,1,15,0,McNeese_St
Nathan_Poole,RB,1979,10,250,22,CIN,1979,1987,9,0,0,0,1,4,62,10,126,423,5,24,179,0,Louisville
Allan_Clark,RB,1979,10,271,22,NWE,1979,1982,4,0,0,0,0,1,33,0,28,140,3,2,35,0,Northern_Arizona
Ken_Johnson,RB,1979,11,284,22,NYG,1979,1979,1,0,0,0,0,2,9,6,62,168,0,16,108,1,Miami_FL
Zachary_Dixon,RB,1979,11,297,23,DEN,1979,1984,6,0,0,0,0,9,67,6,197,732,3,41,367,1,Temple
Michael_Forrest,RB,1979,12,305,,KAN,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Arkansas
Mike_Harris,RB,1979,12,308,,BUF,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Arizona_St
Kelsey_Finch,RB,1979,12,311,,NOR,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tennessee
Jeff_Moore,RB,1979,12,319,23,SEA,1979,1984,6,0,0,0,1,18,63,7,208,722,7,115,1103,6,Jackson_St
Wayne_Wilson,RB,1979,12,324,22,HOU,1979,1987,9,0,0,0,3,29,111,34,684,2531,18,181,1533,14,Shepherd
Earl_Campbell,RB,1978,1,1,23,HOU,1978,1985,8,1,3,5,7,68,115,102,2187,9407,74,121,806,0,Texas
Terry_Miller,RB,1978,1,5,22,BUF,1978,1981,4,0,0,0,2,16,48,32,391,1583,8,35,382,0,Oklahoma_St
Elvis_Peacock,RB,1978,1,20,21,RAM,1979,1981,3,0,0,0,1,10,27,9,216,1001,7,46,474,2,Oklahoma
Johnny_Davis,RB,1978,2,30,22,TAM,1978,1987,10,0,0,0,1,8,119,32,314,1094,15,22,106,0,Alabama
Deacon_Turner,RB,1978,2,45,23,CIN,1978,1980,3,0,0,0,0,4,44,7,142,549,1,25,141,1,San_Diego_St
Derrick_Jensen,RB,1978,3,57,22,OAK,1979,1986,8,0,0,0,1,8,106,22,224,780,5,44,384,3,Texas-Arlington
Dennis_Johnson,RB,1978,3,59,22,BUF,1978,1980,3,0,0,0,0,3,21,1,58,227,2,10,83,0,Mississippi_St
Larry_Collins,RB,1978,3,67,23,CLE,1978,1980,3,0,0,0,0,1,23,1,22,64,1,1,4,0,Texas_A+M-Kingsville
Rickey_Anderson,RB,1978,3,71,25,SDG,1978,1978,1,0,0,0,0,0,16,0,3,11,0,1,-3,0,South_Carolina_St
Dodie_Donnell,RB,1978,4,88,,NYJ,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nebraska
Billy_Taylor,RB,1978,4,90,22,NYG,1978,1982,5,0,0,0,2,14,49,23,460,1644,13,78,647,4,Texas_Tech
Alois_Blackwell,RB,1978,4,110,23,DAL,1978,1979,2,0,0,0,0,0,19,0,9,37,0,0,0,0,Houston
Earl_Carr,RB,1978,5,124,23,STL,1978,1979,2,0,0,0,0,0,15,0,2,1,0,1,2,0,Florida
Willie_Wilder,RB,1978,5,128,,GNB,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Florida
Norris_Banks,RB,1978,5,130,,PHI,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kansas
John_Skibinski,RB,1978,6,139,23,CHI,1978,1981,4,0,0,0,0,1,44,1,16,64,0,6,22,0,Purdue
Elliott_Walker,RB,1978,6,148,21,SFO,1978,1978,1,0,0,0,0,0,9,0,0,0,0,0,0,0,Pittsburgh
Steve_Geise,RB,1978,6,155,,CIN,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Penn_St
Tony_Green,RB,1978,6,159,21,WAS,1978,1979,2,0,0,1,0,3,31,0,22,82,1,4,89,0,Florida
Ben_Garry,RB,1978,6,161,22,BAL,1979,1980,2,0,0,0,0,0,14,0,13,41,0,4,18,0,Southern_Miss
Jim_Earley,RB,1978,7,170,22,NYJ,1978,1978,1,0,0,0,0,0,2,0,0,0,0,0,0,0,Michigan_St
Dan_Doornink,RB,1978,7,174,22,NYG,1978,1985,8,0,0,0,4,30,104,46,523,1836,15,209,2006,11,Washington_St
Arthur_Whittington,RB,1978,7,176,23,OAK,1978,1982,5,0,0,0,2,19,58,20,448,1592,13,84,764,2,SMU
Bruce_Gibson,RB,1978,7,177,,DET,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pacific
Steve_Powell,RB,1978,7,183,22,BUF,1978,1979,2,0,0,0,0,0,25,0,10,29,0,0,0,0,Truman_St
Jeff_Logan,RB,1978,7,191,,BAL,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ohio_St
John_Henry_White,RB,1978,8,195,,KAN,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Louisiana_Tech
Rick_Moser,RB,1978,8,208,21,PIT,1978,1982,5,0,0,0,0,1,49,0,54,190,1,3,10,1,Rhode_Island
Mosi_Tatupu,RB,1978,8,215,23,NWE,1978,1991,14,0,0,1,1,20,199,22,612,2415,18,96,843,2,USC
Monte_Anthony,RB,1978,8,218,,BAL,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nebraska
Larry_Key,RB,1978,10,256,,GNB,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Florida_St
Ricky_Patton,RB,1978,10,257,24,ATL,1978,1982,5,0,0,0,1,8,52,17,261,885,5,43,326,2,Jackson_St
Ray_Strong,RB,1978,10,263,22,ATL,1978,1982,5,0,0,0,0,1,61,1,45,163,3,9,71,0,UNLV
Hughie_Shaw,RB,1978,10,272,,MIN,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Texas_A+M-Kingsville
Dave_Riley,RB,1978,11,285,,NOR,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,West_Virginia
Billy_Campfield,RB,1978,11,288,22,PHI,1978,1983,6,0,0,0,0,16,73,2,169,670,5,108,970,6,Kansas
Calvin_Prince,RB,1978,11,292,,CIN,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Louisville
Ron_Harris,RB,1978,11,299,,MIN,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Colorado_St
Kevin_McLee,RB,1978,12,307,,TAM,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Georgia
Richard_Crump,RB,1978,12,308,,BUF,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NE_State_OK
Greg_Lawson,RB,1978,12,313,,NYG,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,West_Illinois
Jeff_Bergeron,RB,1978,12,316,,SEA,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lamar
Mike_Moore,RB,1978,12,331,,MIA,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Middle_Tenn_St
Ricky_Bell,RB,1977,1,1,22,TAM,1977,1982,6,0,0,0,4,24,64,50,822,3063,16,97,842,3,USC
Tony_Dorsett,RB,1977,1,2,23,DAL,1977,1988,12,1,1,4,11,108,173,152,2936,12739,77,398,3554,13,Pittsburgh
Tony_Reed,RB,1977,2,37,22,KAN,1977,1981,5,0,0,0,4,33,71,42,581,2340,8,172,1699,2,Colorado
Horace_Ivory,RB,1977,2,44,23,NWE,1977,1982,6,0,0,0,1,16,58,12,351,1425,15,54,471,2,Oklahoma
Rob_Lytle,RB,1977,2,45,22,DEN,1977,1983,7,0,0,0,1,16,87,23,376,1451,12,61,562,2,Michigan
George_Franklin,RB,1977,2,47,23,STL,1978,1978,1,0,0,0,0,0,15,0,1,-8,0,1,19,0,Texas_A+M-Kingsville
Sidney_Thornton,RB,1977,2,48,23,PIT,1977,1982,6,0,0,0,1,14,74,21,356,1512,18,46,515,6,NW_State_LA
Pete_Johnson,RB,1977,2,49,23,CIN,1977,1984,8,0,0,1,7,52,110,73,1489,5626,76,175,1334,6,Ohio_St
Ted_McKnight,RB,1977,2,57,23,OAK,1977,1982,6,0,0,0,3,21,68,49,528,2344,22,99,717,1,Minnesota-Duluth
Curtis_Brown,RB,1977,3,59,22,BUF,1977,1983,7,0,0,0,4,21,78,52,567,2171,9,102,772,5,Missouri
Tim_Wilson,FB,1977,3,66,23,HOU,1977,1984,8,0,0,0,4,18,101,60,398,1414,6,99,609,3,Maryland
Rick_Kane,RB,1977,3,69,22,DET,1977,1985,9,0,0,0,1,16,125,15,409,1486,12,76,761,2,San_Jose_St
Mike_Voight,RB,1977,3,76,23,CIN,1977,1977,1,0,0,0,0,0,14,0,7,20,0,0,0,0,North_Carolina
Wendell_Tyler,RB,1977,3,79,22,RAM,1977,1986,10,0,0,1,6,58,108,83,1344,6378,50,202,1816,16,UCLA
Terdell_Middleton,RB,1977,3,80,22,STL,1977,1983,7,0,0,1,2,20,80,32,561,2048,15,78,659,3,Memphis
Rob_Carpenter,RB,1977,3,84,22,HOU,1977,1986,10,0,0,0,6,37,118,65,1172,4363,29,215,1707,5,Miami_OH
Scott_Dierking,RB,1977,4,90,22,NYJ,1977,1984,8,0,0,0,4,29,110,52,734,2915,18,124,1028,5,Purdue
Mark_Bailey,RB,1977,4,92,22,KAN,1977,1978,2,0,0,0,0,6,27,9,149,564,2,22,219,1,Long_Beach_St
Laverne_Smith,RB,1977,4,99,22,PIT,1977,1977,1,0,0,0,0,1,7,0,14,55,0,0,0,0,Kansas
Nate_Simpson,RB,1977,5,122,22,GNB,1977,1979,3,0,0,0,0,3,43,5,153,497,1,17,69,0,Tennessee_St
Leroy_Harris,RB,1977,5,123,23,MIA,1977,1982,6,0,0,0,3,22,63,45,442,1813,13,72,571,1,Arkansas_St
Clarence_Williams,RB,1977,5,124,22,SDG,1977,1981,5,0,0,0,2,17,67,27,394,1327,17,93,727,2,South_Carolina
Tony_Benjamin,RB,1977,6,142,21,SEA,1977,1979,3,0,0,0,0,1,28,1,19,68,0,6,42,0,Duke
Larry_Barnes,RB,1977,6,151,23,SDG,1977,1979,3,0,0,0,0,2,34,3,53,156,2,4,29,0,Tennessee_St
Wilbert_Montgomery,RB,1977,6,154,22,PHI,1977,1985,9,0,0,2,7,71,107,88,1540,6789,45,273,2502,12,Abilene_Christian
Art_Best,RB,1977,6,156,24,RAM,1977,1980,4,0,0,0,0,0,31,0,8,31,0,0,0,0,Kent_St
Andre_Herrera,RB,1977,6,167,,KAN,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Southern_Illinois
Charlie_White,RB,1977,7,168,24,NYJ,1977,1978,2,0,0,0,0,2,20,5,61,193,1,4,36,1,Bethune-Cookman
David_Sims,RB,1977,7,169,21,SEA,1977,1979,3,0,0,0,1,17,29,13,293,1174,19,46,399,4,Georgia_Tech
Greg_Boykin,RB,1977,7,174,23,NOR,1977,1978,2,0,0,0,1,3,30,8,107,352,2,22,133,0,Northwestern
Jim_Van_Wagner,RB,1977,7,183,22,SFO,1978,1978,1,0,0,0,0,0,5,0,0,0,0,1,-1,0,Michigan_Tech
Kevin_Long,RB,1977,7,195,22,NYJ,1977,1981,5,0,0,0,1,22,73,33,574,2190,25,74,539,3,South_Carolina
Cleveland_Franklin,RB,1977,8,202,22,PHI,1977,1982,6,0,0,0,1,8,61,17,208,635,3,36,258,0,Baylor
Calvin_Culliver,RB,1977,8,212,,DEN,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alabama
Fred_Williams,RB,1977,8,221,,DAL,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Arizona_St
Terry_Robiskie,RB,1977,8,223,22,OAK,1977,1981,5,0,0,0,0,6,33,11,159,553,5,23,147,0,LSU
Robert_Turner,RB,1977,9,237,23,MIA,1978,1978,1,0,0,0,0,0,4,0,0,0,0,0,0,0,Oklahoma_St
Mike_Northington,RB,1977,9,246,,WAS,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Purdue
Glen_Capriola,RB,1977,9,247,,BAL,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Boston_Col
Robert_Morgan,RB,1977,10,252,,TAM,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Florida
Jim_Culbreath,RB,1977,10,260,24,GNB,1977,1980,4,0,0,0,0,1,32,0,48,156,0,9,84,0,Oklahoma
James_Sykes,RB,1977,10,273,,WAS,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rice
Nate_Jackson,RB,1977,11,282,,BUF,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tennessee_St
Dave_Farmer,RB,1977,11,287,23,ATL,1978,1978,1,0,0,0,0,0,3,0,0,0,0,0,0,0,USC
Elmo_Simmons,RB,1977,12,311,,NYG,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Texas-Arlington
Phil_Gargis,RB,1977,12,312,,NYJ,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Auburn
Bill_Deutsch,RB,1977,12,331,,BAL,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North_Dakota
Dave_Preston,RB,1977,12,333,22,NWE,1978,1983,6,0,0,0,3,23,76,35,479,1793,10,161,1423,3,Bowling_Green
Jim_Kelleher,RB,1977,12,335,,MIN,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Colorado
Chuck_Muncie,RB,1976,1,3,23,NOR,1976,1984,9,0,0,3,7,72,110,92,1561,6702,71,263,2323,3,California
Joe_Washington,RB,1976,1,4,22,SDG,1977,1985,9,0,0,1,4,57,119,53,1195,4839,12,395,3413,18,Oklahoma
Mike_Pruitt,RB,1976,1,7,22,CLE,1976,1986,11,0,0,2,8,60,152,114,1844,7378,51,270,1860,5,Purdue
Bubba_Bean,RB,1976,1,9,22,ATL,1976,1979,4,0,0,0,2,13,40,34,405,1528,6,59,494,2,Texas_A+M
Lawrence_Gaines,RB,1976,1,16,22,DET,1976,1979,4,0,0,0,0,9,43,8,232,892,5,25,146,1,Wyoming
Archie_Griffin,RB,1976,1,24,22,CIN,1976,1982,7,0,0,0,4,37,98,57,691,2808,7,192,1607,6,Ohio_St
Jimmy_DuBose,RB,1976,2,30,21,TAM,1976,1978,3,0,0,0,1,6,33,15,184,704,4,17,118,0,Florida
Tony_Galbreath,RB,1976,2,32,22,NOR,1976,1987,12,0,0,0,4,57,170,73,1031,4072,34,490,4066,9,Missouri
Ike_Forte,RB,1976,2,35,22,NWE,1976,1981,6,0,0,0,0,8,64,4,165,511,5,39,387,2,Arkansas
Sonny_Collins,RB,1976,2,36,23,ATL,1976,1976,1,0,0,0,1,3,11,5,91,319,0,4,37,0,Kentucky
Jim_Jensen,RB,1976,2,40,22,DAL,1976,1982,7,0,0,0,1,14,78,21,283,1126,4,80,651,3,Iowa
Sherman_Smith,RB,1976,2,58,21,SEA,1976,1983,8,0,0,0,6,50,95,70,834,3520,28,217,2393,10,Miami_OH
John_Smith,RB,1976,3,75,,DAL,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Boise_St
Ron_Lee,RB,1976,3,90,22,BAL,1976,1978,3,0,0,0,0,9,42,8,206,940,5,24,160,1,West_Virginia
Gordon_Bell,RB,1976,4,104,22,NYG,1976,1978,3,0,0,0,0,4,30,0,90,319,2,32,259,0,Michigan
Tony_Davis,RB,1976,4,106,23,CIN,1976,1981,6,0,0,0,0,5,89,4,91,345,5,27,250,1,Nebraska
Andy_Bolton,RB,1976,4,123,22,SEA,1976,1978,3,0,0,0,0,0,32,2,20,80,0,1,6,0,Fisk
Willie_Shelby,RB,1976,5,138,23,CIN,1976,1978,3,0,0,0,0,1,30,0,7,14,0,2,14,0,Alabama
Lonnie_Perrin,RB,1976,5,139,24,DEN,1976,1979,4,0,0,0,0,11,58,5,262,1047,9,21,222,2,Illinois
Wayne_Morris,RB,1976,5,141,22,STL,1976,1984,9,0,0,0,7,31,120,87,899,3387,38,156,1190,5,SMU
Keith_Barnette,RB,1976,5,150,,MIN,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Boston_Col
Larry_Bates,RB,1976,5,156,,SEA,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Miami_FL
Gary_Davis,RB,1976,6,174,22,MIA,1976,1981,6,0,0,0,0,24,80,13,324,1410,7,83,671,1,Cal_Poly-San_Luis_Obispo
Darnell_Powell,RB,1976,6,175,22,BUF,1976,1978,3,0,0,0,0,1,25,1,31,117,1,1,6,0,Tenn-Chattanooga
Jack_Deloplaine,RB,1976,6,182,22,PIT,1976,1979,4,0,0,0,0,1,40,1,37,165,2,3,16,0,Salem
Rod_Wellington,RB,1976,7,196,,KAN,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Iowa
James_Richards,RB,1976,7,199,,NYJ,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Florida
Phil_Rogers,RB,1976,7,203,,STL,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Virginia_Tech
Dave_Williams,RB,1976,7,208,22,DAL,1977,1981,5,0,0,0,1,13,66,15,172,501,1,92,675,7,Colorado
Louie_Giammona,RB,1976,8,214,23,NYJ,1976,1982,7,0,0,0,0,10,69,8,201,682,7,46,444,2,Utah_St
James_Betterson,RB,1976,8,224,22,DEN,1977,1978,2,0,0,0,0,3,23,2,73,265,1,6,49,0,North_Carolina
Bobby_Joe_Easter,RB,1976,8,226,,BUF,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Middle_Tenn_St
Terry_Kunz,RB,1976,8,231,23,OAK,1976,1976,1,0,0,0,0,0,7,0,4,33,0,0,0,0,Colorado
Stu_Betts,RB,1976,8,235,,NWE,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern_Michigan
James_Reed,RB,1976,9,242,,CLE,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mississippi
Mike_Hogan,RB,1976,9,247,21,PHI,1976,1980,5,0,0,0,3,18,49,38,466,1835,6,79,482,2,Tenn-Chattanooga
Glynn_Harrison,RB,1976,9,251,22,SDG,1976,1976,1,0,0,0,0,0,8,0,16,41,0,1,12,0,Georgia
Herb_Lusk,RB,1976,10,273,23,PHI,1976,1978,3,0,0,0,0,6,28,1,113,483,2,18,221,1,Long_Beach_St
John_Thomas,RB,1976,10,276,,NYG,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valley_City
Don_Testerman,RB,1976,10,282,23,MIA,1976,1980,5,0,0,0,2,15,49,26,230,865,2,73,594,5,Clemson
Randy_Walker,RB,1976,10,285,,STL,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bethune-Cookman
Paul_er,RB,1976,11,305,24,SFO,1976,1981,6,0,0,0,1,24,77,19,416,1746,16,147,1634,5,Mississippi
Skip_Walker,RB,1976,11,311,,HOU,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Texas_A+M
Dexter_Pride,RB,1976,11,312,,MIA,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Minnesota
Rick_Jennings,RB,1976,11,313,23,OAK,1976,1977,2,0,0,0,0,0,16,0,10,22,0,1,10,0,Maryland
Steve_Kracher,RB,1976,11,318,,MIN,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Montana_St
Rolland_Fuchs,RB,1976,11,319,,PIT,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Arkansas
George_Ragsdale,RB,1976,12,321,23,TAM,1977,1979,3,0,0,0,0,1,39,0,34,147,1,8,86,1,North_Carolina_A+T
John_O'Leary,RB,1976,12,330,,CHI,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nebraska
Joe_Lowery,RB,1976,12,336,,BUF,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jackson_St
Jim_Jodat,RB,1976,12,344,22,RAM,1977,1983,7,0,0,0,1,8,87,19,226,866,7,35,265,2,Carthage
Andy_Reid,RB,1976,13,349,22,SEA,1976,1976,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Georgia
Dale_Kasowski,RB,1976,13,357,,CHI,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North_Dakota
Donnie_McGraw,RB,1976,13,362,,DEN,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Houston
Randy_Walker,RB,1976,13,371,,CIN,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Miami_OH
Ron_Cuie,RB,1976,14,384,,CHI,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oregon_St
John_Henson,RB,1976,14,386,,GNB,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cal_Poly-San_Luis_Obispo
Calvin_Young,RB,1976,14,397,,OAK,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fresno_St
Ron_Holmes,RB,1976,15,423,,MIA,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah_St
John_Monroe,RB,1976,15,426,,WAS,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bluefield
Ron_Groce,RB,1976,15,428,22,MIN,1976,1976,1,0,0,0,0,0,4,0,3,18,0,0,0,0,Macalester
James_Godwin,RB,1976,16,437,,NYJ,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fayetteville_St
Steve_Campassi,RB,1976,16,439,,PHI,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kentucky
Randy_Butts,RB,1976,16,459,,PIT,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nebraska-Kearney
Pat_McNeil,RB,1976,17,472,22,KAN,1976,1977,2,0,0,0,0,1,13,0,8,26,0,2,33,0,Baylor
Darryl_Jenkins,RB,1976,17,473,,SFO,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,San_Jose_St
Nate_Beasley,RB,1976,17,481,,OAK,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Delaware
Walter_Payton,RB,1975,1,4,21,CHI,1975,1987,13,1,5,9,13,128,190,184,3838,16726,110,492,4538,15,Jackson_St
Don_Hardeman,RB,1975,1,15,22,HOU,1975,1979,5,0,0,0,2,12,64,29,397,1460,11,58,285,2,Texas_A+M-Kingsville
Anthony_Davis,RB,1975,2,37,22,NYJ,1977,1978,2,0,0,0,0,2,15,6,98,304,1,8,91,0,USC
Jim_Germany,RB,1975,2,46,,STL,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New_Mexico_St
Stan_Winfrey,RB,1975,2,49,22,MIA,1975,1977,3,0,0,0,0,3,30,0,55,215,1,6,55,1,Arkansas_St
Mike_Franckowiak,RB,1975,3,54,22,DEN,1975,1978,4,0,0,0,0,1,57,1,14,26,0,4,42,0,Central_Michigan
Willard_Harrell,RB,1975,3,58,22,GNB,1975,1984,10,0,0,0,2,20,136,23,426,1378,10,127,1135,4,Pacific
Andrew_Jones,RB,1975,3,60,23,NOR,1975,1976,2,0,0,0,0,1,15,2,43,110,1,10,52,0,Washington_St
Woody_Thompson,RB,1975,3,65,23,ATL,1975,1977,3,0,0,0,1,9,35,13,242,877,1,42,259,0,Miami_FL
Louis_Carter,RB,1975,3,76,22,OAK,1975,1978,4,0,0,0,1,10,52,14,322,940,4,51,378,0,Maryland
Allen_Carter,RB,1975,4,86,22,NWE,1975,1976,2,0,0,0,0,2,15,0,22,95,0,2,39,0,USC
Champ_Henson,RB,1975,4,89,22,MIN,1975,1975,1,0,0,0,0,0,6,0,11,38,0,1,-2,0,Ohio_St
Stan_Fritts,RB,1975,4,97,22,CIN,1975,1976,2,0,0,0,1,7,26,9,141,575,11,15,138,2,North_Carolina_St
Tom_Donchez,RB,1975,4,102,23,BUF,1975,1975,1,0,0,0,0,0,14,0,0,0,0,0,0,0,Penn_St
Roosevelt_Leaks,RB,1975,5,105,22,BAL,1975,1983,9,0,0,0,4,25,107,58,663,2406,28,71,590,4,Texas
Mike_Thomas,RB,1975,5,108,22,WAS,1975,1980,6,0,0,1,5,48,77,62,1087,4196,19,192,2011,11,UNLV
Wayne_Bullock,RB,1975,5,114,,SFO,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Notre_Dame
Robert_Miller,RB,1975,5,129,22,MIN,1975,1980,6,0,0,0,0,15,89,3,275,951,7,95,771,1,Kansas
Morris_LaGrand,RB,1975,6,137,22,KAN,1975,1975,1,0,0,0,0,0,13,0,13,38,1,1,-1,0,Tampa
Horace_King,RB,1975,6,141,22,DET,1975,1983,9,0,0,0,3,28,123,41,549,2081,9,198,1579,5,Georgia
Henry_Hynoski,RB,1975,6,154,22,CLE,1975,1975,1,0,0,0,0,1,14,0,7,38,0,4,31,0,Temple
Kim_Jones,RB,1975,7,157,23,BAL,1976,1979,4,0,0,0,0,0,43,0,26,80,0,4,33,0,Colorado_St
Mike_Esposito,RB,1975,7,159,22,ATL,1976,1978,3,0,0,0,1,4,40,4,101,439,2,21,97,0,Boston_Col
Steve_Rogers,RB,1975,7,163,22,NOR,1975,1976,2,0,0,0,0,0,14,0,17,62,0,1,2,0,LSU
Rickey_Young,RB,1975,7,164,21,SDG,1975,1983,9,0,0,0,7,51,131,102,1011,3666,23,408,3285,16,Jackson_St
Reggie_Cherry,RB,1975,7,174,,BUF,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Houston
Steve_Beaird,RB,1975,7,177,,STL,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Baylor
Phillip_Kent,RB,1975,7,179,,MIA,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Baylor
Henry_Greene,RB,1975,7,181,,MIN,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Southern
Mario_Cage,RB,1975,8,192,,BAL,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northwestern_State-Louisiana
Brad_Davis,RB,1975,9,211,22,ATL,1975,1976,2,0,0,0,0,0,4,0,0,0,0,0,0,0,LSU
Larry_Poole,RB,1975,9,213,23,CLE,1975,1978,4,0,0,0,0,8,38,1,133,588,2,32,212,3,Kent_St
Mike_Strachan,RB,1975,9,216,22,NOR,1975,1980,6,0,0,0,1,16,62,25,472,1902,14,57,392,0,Iowa_St
Jay_Lynn_Hodgin,RB,1975,9,217,,GNB,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,South_Carolina
Bruce_Reimer,RB,1975,9,234,,PIT,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North_Dakota_St
Clyde_Russell,RB,1975,10,239,,MIA,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oklahoma
Chuck_Heater,RB,1975,10,241,,NOR,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Michigan
Donnie_Layton,RB,1975,10,243,,SFO,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,South_Carolina_St
Dennis_Booker,RB,1975,10,252,,DAL,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Millersville
